PROV_ID,YEAR,WEEK,EVA71,CVA16,OTHER
35,2009,52,133,118,19
35,2009,53,82,63,23
35,2010,1,70,54,20
35,2010,2,75,58,22
35,2010,3,67,52,19
35,2010,4,78,78,26
35,2010,5,73,72,25
35,2010,6,46,46,15
35,2010,7,70,69,24
35,2010,8,81,83,25
35,2010,9,100,102,31
35,2010,10,199,204,62
35,2010,11,187,192,59
35,2010,12,212,230,100
35,2010,13,232,251,109
35,2010,14,265,287,125
35,2010,15,370,401,174
35,2010,16,582,361,226
35,2010,17,722,447,281
35,2010,18,572,354,222
35,2010,19,698,432,271
35,2010,20,823,444,421
35,2010,21,805,434,412
35,2010,22,638,344,327
35,2010,23,568,306,291
35,2010,24,781,281,249
35,2010,25,925,333,295
35,2010,26,892,321,284
35,2010,27,747,269,238
35,2010,28,559,256,188
35,2010,29,484,221,162
35,2010,30,424,194,142
35,2010,31,419,191,140
35,2010,32,329,145,154
35,2010,33,313,138,146
35,2010,34,289,127,135
35,2010,35,300,132,140
35,2010,36,254,136,177
35,2010,37,297,159,207
35,2010,38,311,166,217
35,2010,39,283,151,198
35,2010,40,303,197,202
35,2010,41,219,142,146
35,2010,42,254,165,170
35,2010,43,180,117,120
35,2010,44,134,97,105
35,2010,45,138,100,107
35,2010,46,129,94,101
35,2010,47,140,101,109
35,2010,48,164,66,86
35,2010,49,159,64,83
35,2010,50,134,54,70
35,2010,51,120,48,63
35,2010,52,154,41,77
35,2011,1,123,33,61
35,2011,2,98,26,49
35,2011,3,73,20,36
35,2011,4,41,11,23
35,2011,5,31,8,17
35,2011,6,29,7,16
35,2011,7,37,10,21
35,2011,8,49,14,19
35,2011,9,86,24,34
35,2011,10,87,24,34
35,2011,11,90,25,35
35,2011,12,138,45,49
35,2011,13,171,55,60
35,2011,14,215,69,76
35,2011,15,256,83,90
35,2011,16,341,173,118
35,2011,17,351,179,121
35,2011,18,390,199,135
35,2011,19,597,304,206
35,2011,20,853,413,304
35,2011,21,892,432,318
35,2011,22,897,434,320
35,2011,23,1084,524,386
35,2011,24,1382,486,524
35,2011,25,1349,475,512
35,2011,26,1065,375,404
35,2011,27,859,302,326
35,2011,28,644,228,233
35,2011,29,552,195,200
35,2011,30,498,176,181
35,2011,31,444,157,161
35,2011,32,344,141,124
35,2011,33,347,142,125
35,2011,34,279,114,101
35,2011,35,263,108,95
35,2011,36,301,153,115
35,2011,37,340,172,130
35,2011,38,322,163,123
35,2011,39,288,146,110
35,2011,40,309,224,99
35,2011,41,226,164,73
35,2011,42,321,233,103
35,2011,43,290,211,93
35,2011,44,303,200,113
35,2011,45,338,223,126
35,2011,46,384,253,143
35,2011,47,432,285,161
35,2011,48,338,229,113
35,2011,49,343,232,114
35,2011,50,303,205,101
35,2011,51,247,167,83
35,2011,52,209,182,104
35,2012,1,146,128,73
35,2012,2,103,90,51
35,2012,3,68,59,34
35,2012,4,58,64,43
35,2012,5,69,76,51
35,2012,6,67,74,49
35,2012,7,69,77,51
35,2012,8,104,108,70
35,2012,9,157,163,106
35,2012,10,147,153,100
35,2012,11,208,216,140
35,2012,12,241,317,175
35,2012,13,319,420,231
35,2012,14,298,392,216
35,2012,15,352,463,255
35,2012,16,786,645,344
35,2012,17,817,671,357
35,2012,18,1063,872,465
35,2012,19,1177,966,515
35,2012,20,1279,1146,596
35,2012,21,1259,1128,586
35,2012,22,1081,968,503
35,2012,23,1088,975,507
35,2012,24,914,963,572
35,2012,25,783,825,490
35,2012,26,741,781,464
35,2012,27,528,557,330
35,2012,28,339,415,313
35,2012,29,282,346,260
35,2012,30,279,342,257
35,2012,31,248,303,228
35,2012,32,211,237,216
35,2012,33,233,261,238
35,2012,34,255,287,261
35,2012,35,308,345,314
35,2012,36,382,427,531
35,2012,37,627,700,870
35,2012,38,668,747,928
35,2012,39,665,743,923
35,2012,40,479,457,821
35,2012,41,291,278,500
35,2012,42,258,246,443
35,2012,43,279,266,479
35,2012,44,341,308,533
35,2012,45,278,251,434
35,2012,46,304,274,475
35,2012,47,260,235,406
35,2012,48,263,147,422
35,2012,49,251,141,402
35,2012,50,256,144,411
35,2012,51,256,143,410
35,2012,52,243,136,389
35,2013,1,170,73,325
35,2013,2,121,52,231
35,2013,3,120,52,229
35,2013,4,99,42,188
35,2013,5,78,46,172
35,2013,6,64,38,141
35,2013,7,65,38,144
35,2013,8,68,40,149
35,2013,9,97,54,170
35,2013,10,142,78,249
35,2013,11,158,87,277
35,2013,12,207,114,361
35,2013,13,297,136,402
35,2013,14,323,147,436
35,2013,15,332,152,449
35,2013,16,371,169,501
35,2013,17,464,259,690
35,2013,18,400,223,595
35,2013,19,355,198,527
35,2013,20,519,289,771
35,2013,21,752,397,1074
35,2013,22,889,469,1269
35,2013,23,919,485,1312
35,2013,24,837,442,1195
35,2013,25,690,422,1256
35,2013,26,690,422,1256
35,2013,27,612,374,1113
35,2013,28,471,288,857
35,2013,29,309,148,718
35,2013,30,284,136,661
35,2013,31,257,123,598
35,2013,32,219,105,508
35,2013,33,125,91,446
35,2013,34,131,95,467
35,2013,35,157,114,561
35,2013,36,141,102,502
35,2013,37,158,118,583
35,2013,38,189,142,700
35,2013,39,194,145,717
35,2013,40,185,139,686
35,2013,41,144,117,470
35,2013,42,136,111,445
35,2013,43,94,76,306
35,2013,44,78,64,255
35,2013,45,98,112,240
35,2013,46,105,121,258
35,2013,47,120,137,293
35,2013,48,100,115,246
35,2013,49,101,116,250
35,2013,50,82,94,202
35,2013,51,85,98,211
35,2013,52,95,109,235
35,2013,53,26,29,63
36,2009,1,0,8,12
36,2009,2,0,9,14
36,2009,3,0,10,16
36,2009,4,0,2,3
36,2009,5,2,9,6
36,2009,6,1,8,5
36,2009,7,1,8,5
36,2009,8,4,21,14
36,2009,9,22,4,4
36,2009,10,26,4,5
36,2009,11,30,5,5
36,2009,12,57,9,10
36,2009,13,224,37,81
36,2009,14,501,83,181
36,2009,15,464,77,168
36,2009,16,412,68,149
36,2009,17,298,80,27
36,2009,18,310,83,28
36,2009,19,272,73,24
36,2009,20,228,61,20
36,2009,21,291,53,12
36,2009,22,240,44,10
36,2009,23,236,43,9
36,2009,24,232,43,9
36,2009,25,158,39,37
36,2009,26,145,35,34
36,2009,27,125,30,30
36,2009,28,94,23,22
36,2009,29,61,33,8
36,2009,30,42,23,6
36,2009,31,40,21,5
36,2009,32,36,20,5
36,2009,33,32,32,3
36,2009,34,34,35,3
36,2009,35,25,26,2
36,2009,36,23,23,2
36,2009,37,34,36,4
36,2009,38,37,38,4
36,2009,39,47,49,6
36,2009,40,44,46,5
36,2009,41,29,44,5
36,2009,42,18,27,3
36,2009,43,18,28,3
36,2009,44,18,28,3
36,2009,45,31,40,3
36,2009,46,16,21,2
36,2009,47,26,34,3
36,2009,48,17,22,2
36,2009,49,35,32,5
36,2009,50,39,35,5
36,2009,51,52,46,7
36,2009,52,59,52,8
36,2009,53,45,35,13
36,2010,1,47,36,14
36,2010,2,49,38,14
36,2010,3,45,35,13
36,2010,4,43,43,15
36,2010,5,43,43,15
36,2010,6,27,26,9
36,2010,7,54,53,18
36,2010,8,41,42,13
36,2010,9,58,60,18
36,2010,10,143,147,45
36,2010,11,134,138,42
36,2010,12,161,174,76
36,2010,13,188,204,88
36,2010,14,279,303,131
36,2010,15,439,475,206
36,2010,16,635,393,246
36,2010,17,674,418,262
36,2010,18,445,276,173
36,2010,19,548,339,213
36,2010,20,501,270,256
36,2010,21,490,264,251
36,2010,22,407,219,208
36,2010,23,318,172,163
36,2010,24,409,147,130
36,2010,25,403,145,128
36,2010,26,357,128,114
36,2010,27,268,96,85
36,2010,28,189,86,63
36,2010,29,182,83,61
36,2010,30,139,64,47
36,2010,31,104,47,35
36,2010,32,96,42,45
36,2010,33,85,38,40
36,2010,34,65,29,30
36,2010,35,81,36,38
36,2010,36,65,35,46
36,2010,37,74,40,52
36,2010,38,63,34,44
36,2010,39,39,21,28
36,2010,40,43,28,29
36,2010,41,33,22,22
36,2010,42,46,30,30
36,2010,43,45,29,30
36,2010,44,37,27,29
36,2010,45,45,32,35
36,2010,46,51,37,40
36,2010,47,57,42,45
36,2010,48,89,36,46
36,2010,49,91,37,48
36,2010,50,79,32,41
36,2010,51,64,26,34
36,2010,52,76,20,38
36,2011,1,78,21,39
36,2011,2,51,14,25
36,2011,3,40,11,20
36,2011,4,24,6,13
36,2011,5,19,5,11
36,2011,6,13,3,7
36,2011,7,29,7,16
36,2011,8,34,10,14
36,2011,9,68,19,27
36,2011,10,94,26,37
36,2011,11,111,31,44
36,2011,12,151,49,53
36,2011,13,215,69,76
36,2011,14,284,91,100
36,2011,15,363,117,128
36,2011,16,453,231,156
36,2011,17,493,251,170
36,2011,18,577,294,199
36,2011,19,589,300,204
36,2011,20,554,268,197
36,2011,21,518,250,184
36,2011,22,408,197,145
36,2011,23,507,245,181
36,2011,24,527,186,200
36,2011,25,536,189,203
36,2011,26,531,187,201
36,2011,27,372,131,141
36,2011,28,340,120,123
36,2011,29,344,122,125
36,2011,30,276,98,100
36,2011,31,208,74,76
36,2011,32,224,92,81
36,2011,33,195,80,71
36,2011,34,139,57,50
36,2011,35,171,70,62
36,2011,36,189,96,72
36,2011,37,236,120,90
36,2011,38,223,113,85
36,2011,39,154,78,59
36,2011,40,168,122,54
36,2011,41,164,119,53
36,2011,42,224,163,72
36,2011,43,187,136,60
36,2011,44,234,155,87
36,2011,45,246,163,92
36,2011,46,280,185,105
36,2011,47,292,193,109
36,2011,48,196,133,65
36,2011,49,184,125,61
36,2011,50,171,116,57
36,2011,51,143,97,48
36,2011,52,106,93,53
36,2012,1,106,92,53
36,2012,2,85,74,42
36,2012,3,67,58,33
36,2012,4,60,67,45
36,2012,5,62,69,46
36,2012,6,54,60,40
36,2012,7,76,85,56
36,2012,8,107,111,72
36,2012,9,134,139,90
36,2012,10,154,160,104
36,2012,11,209,218,142
36,2012,12,331,435,240
36,2012,13,391,514,283
36,2012,14,360,473,261
36,2012,15,463,608,335
36,2012,16,952,781,416
36,2012,17,1083,888,473
36,2012,18,1027,843,449
36,2012,19,1064,873,465
36,2012,20,889,796,414
36,2012,21,666,597,310
36,2012,22,525,470,245
36,2012,23,476,426,222
36,2012,24,434,458,272
36,2012,25,358,377,224
36,2012,26,331,349,207
36,2012,27,270,285,169
36,2012,28,153,188,141
36,2012,29,136,167,126
36,2012,30,133,163,123
36,2012,31,118,144,108
36,2012,32,114,128,117
36,2012,33,124,139,126
36,2012,34,141,159,144
36,2012,35,150,169,154
36,2012,36,154,172,213
36,2012,37,200,223,278
36,2012,38,179,200,249
36,2012,39,167,187,232
36,2012,40,160,153,275
36,2012,41,129,123,222
36,2012,42,124,118,212
36,2012,43,143,137,246
36,2012,44,174,157,272
36,2012,45,141,127,220
36,2012,46,147,133,230
36,2012,47,136,123,213
36,2012,48,137,77,220
36,2012,49,129,72,207
36,2012,50,118,66,189
36,2012,51,98,55,158
36,2012,52,78,44,125
36,2013,1,49,21,94
36,2013,2,39,17,75
36,2013,3,37,16,71
36,2013,4,37,16,71
36,2013,5,29,17,65
36,2013,6,31,18,68
36,2013,7,32,19,71
36,2013,8,33,19,73
36,2013,9,39,22,68
36,2013,10,53,29,92
36,2013,11,62,34,108
36,2013,12,72,40,126
36,2013,13,120,55,163
36,2013,14,127,58,172
36,2013,15,155,71,210
36,2013,16,139,63,188
36,2013,17,162,90,241
36,2013,18,152,85,226
36,2013,19,151,84,225
36,2013,20,164,92,244
36,2013,21,216,114,309
36,2013,22,224,118,320
36,2013,23,229,121,327
36,2013,24,228,120,325
36,2013,25,192,117,350
36,2013,26,210,128,383
36,2013,27,187,114,340
36,2013,28,135,83,246
36,2013,29,108,52,251
36,2013,30,102,49,236
36,2013,31,106,51,246
36,2013,32,91,43,211
36,2013,33,47,34,167
36,2013,34,49,36,175
36,2013,35,73,53,259
36,2013,36,72,52,257
36,2013,37,98,74,363
36,2013,38,143,107,528
36,2013,39,128,96,475
36,2013,40,114,85,421
36,2013,41,94,77,307
36,2013,42,87,71,283
36,2013,43,68,55,221
36,2013,44,63,52,207
36,2013,45,77,88,188
36,2013,46,74,84,181
36,2013,47,72,82,176
36,2013,48,75,86,183
36,2013,49,62,71,153
36,2013,50,61,70,150
36,2013,51,70,80,174
36,2013,52,77,88,191
36,2013,53,24,27,59
37,2009,1,0,26,41
37,2009,2,0,27,44
37,2009,3,0,19,30
37,2009,4,0,11,17
37,2009,5,2,14,9
37,2009,6,5,33,22
37,2009,7,7,44,29
37,2009,8,11,66,44
37,2009,9,65,11,12
37,2009,10,92,15,17
37,2009,11,140,23,26
37,2009,12,371,62,68
37,2009,13,1615,268,584
37,2009,14,1993,330,720
37,2009,15,2152,357,778
37,2009,16,2350,390,849
37,2009,17,1599,427,144
37,2009,18,1566,418,141
37,2009,19,1399,373,126
37,2009,20,1317,352,119
37,2009,21,1570,288,63
37,2009,22,1614,296,65
37,2009,23,1752,321,70
37,2009,24,2106,386,84
37,2009,25,1494,363,353
37,2009,26,1691,411,400
37,2009,27,1576,383,372
37,2009,28,1334,324,315
37,2009,29,1193,638,160
37,2009,30,1204,644,161
37,2009,31,1024,548,137
37,2009,32,854,457,114
37,2009,33,807,813,79
37,2009,34,576,580,57
37,2009,35,486,490,48
37,2009,36,440,443,43
37,2009,37,367,385,44
37,2009,38,320,335,38
37,2009,39,330,346,40
37,2009,40,325,341,39
37,2009,41,170,257,28
37,2009,42,138,209,23
37,2009,43,160,242,27
37,2009,44,131,198,22
37,2009,45,230,300,24
37,2009,46,164,213,17
37,2009,47,162,211,17
37,2009,48,104,135,11
37,2009,49,141,125,20
37,2009,50,101,90,14
37,2009,51,114,102,16
37,2009,52,96,85,13
37,2009,53,53,41,15
37,2010,1,45,35,13
37,2010,2,33,26,10
37,2010,3,28,21,8
37,2010,4,32,32,11
37,2010,5,34,34,11
37,2010,6,29,28,10
37,2010,7,49,49,17
37,2010,8,69,71,22
37,2010,9,150,154,47
37,2010,10,197,202,62
37,2010,11,199,204,62
37,2010,12,284,308,134
37,2010,13,358,388,168
37,2010,14,426,462,200
37,2010,15,702,760,330
37,2010,16,914,566,355
37,2010,17,1292,800,502
37,2010,18,1400,867,544
37,2010,19,1775,1099,690
37,2010,20,1880,1014,962
37,2010,21,2177,1174,1114
37,2010,22,2654,1431,1358
37,2010,23,2726,1470,1394
37,2010,24,3728,1342,1187
37,2010,25,3650,1314,1162
37,2010,26,3595,1294,1144
37,2010,27,3340,1202,1063
37,2010,28,2311,1057,775
37,2010,29,2000,914,671
37,2010,30,1711,783,574
37,2010,31,1208,552,405
37,2010,32,1019,449,476
37,2010,33,884,389,413
37,2010,34,608,268,284
37,2010,35,521,230,243
37,2010,36,376,201,262
37,2010,37,364,195,254
37,2010,38,299,160,209
37,2010,39,223,119,155
37,2010,40,228,148,152
37,2010,41,205,133,137
37,2010,42,245,159,164
37,2010,43,299,194,199
37,2010,44,289,210,225
37,2010,45,293,213,228
37,2010,46,299,217,233
37,2010,47,299,218,233
37,2010,48,306,123,160
37,2010,49,278,112,145
37,2010,50,248,100,130
37,2010,51,181,73,95
37,2010,52,184,49,92
37,2011,1,147,40,73
37,2011,2,117,32,59
37,2011,3,91,24,45
37,2011,4,48,12,26
37,2011,5,33,9,18
37,2011,6,34,9,19
37,2011,7,46,12,25
37,2011,8,70,19,27
37,2011,9,129,36,51
37,2011,10,174,48,68
37,2011,11,277,77,109
37,2011,12,377,121,133
37,2011,13,407,131,144
37,2011,14,492,159,173
37,2011,15,532,172,187
37,2011,16,595,303,206
37,2011,17,796,406,275
37,2011,18,878,447,304
37,2011,19,1248,636,432
37,2011,20,1630,788,581
37,2011,21,2131,1031,759
37,2011,22,2281,1103,813
37,2011,23,2174,1052,775
37,2011,24,2050,722,778
37,2011,25,1951,687,740
37,2011,26,2084,733,790
37,2011,27,2103,740,798
37,2011,28,1602,567,581
37,2011,29,1477,523,536
37,2011,30,1267,448,460
37,2011,31,1154,408,419
37,2011,32,812,332,293
37,2011,33,613,251,221
37,2011,34,496,203,179
37,2011,35,387,158,140
37,2011,36,326,166,124
37,2011,37,273,138,104
37,2011,38,316,161,121
37,2011,39,207,105,79
37,2011,40,201,146,64
37,2011,41,158,115,51
37,2011,42,216,157,69
37,2011,43,226,164,73
37,2011,44,221,146,82
37,2011,45,280,185,105
37,2011,46,247,163,92
37,2011,47,241,159,90
37,2011,48,176,119,59
37,2011,49,167,113,56
37,2011,50,144,98,48
37,2011,51,125,85,42
37,2011,52,81,71,40
37,2012,1,68,59,34
37,2012,2,48,42,24
37,2012,3,31,27,15
37,2012,4,23,26,17
37,2012,5,27,30,20
37,2012,6,27,30,20
37,2012,7,33,37,24
37,2012,8,42,44,29
37,2012,9,42,44,29
37,2012,10,47,49,32
37,2012,11,53,55,36
37,2012,12,79,104,57
37,2012,13,88,115,63
37,2012,14,140,185,102
37,2012,15,185,243,134
37,2012,16,441,362,193
37,2012,17,631,518,276
37,2012,18,1032,847,451
37,2012,19,1411,1158,617
37,2012,20,1701,1524,793
37,2012,21,1816,1627,846
37,2012,22,1917,1718,893
37,2012,23,1959,1755,912
37,2012,24,1617,1704,1011
37,2012,25,1444,1522,903
37,2012,26,1255,1323,785
37,2012,27,1270,1339,795
37,2012,28,935,1145,862
37,2012,29,844,1033,778
37,2012,30,737,902,679
37,2012,31,599,734,553
37,2012,32,500,561,511
37,2012,33,357,400,364
37,2012,34,237,266,242
37,2012,35,205,230,209
37,2012,36,168,188,233
37,2012,37,174,194,241
37,2012,38,164,183,227
37,2012,39,135,151,187
37,2012,40,139,133,239
37,2012,41,100,95,171
37,2012,42,104,99,179
37,2012,43,119,114,205
37,2012,44,114,103,178
37,2012,45,116,105,182
37,2012,46,113,102,177
37,2012,47,101,92,158
37,2012,48,99,55,158
37,2012,49,71,40,114
37,2012,50,50,28,79
37,2012,51,38,22,62
37,2012,52,35,19,56
37,2013,1,22,10,42
37,2013,2,18,8,35
37,2013,3,16,7,30
37,2013,4,14,6,27
37,2013,5,9,5,20
37,2013,6,8,4,17
37,2013,7,9,5,20
37,2013,8,14,8,30
37,2013,9,26,14,45
37,2013,10,38,21,66
37,2013,11,54,30,95
37,2013,12,75,41,130
37,2013,13,107,49,145
37,2013,14,144,66,194
37,2013,15,174,80,236
37,2013,16,228,104,308
37,2013,17,273,152,405
37,2013,18,345,192,512
37,2013,19,410,229,610
37,2013,20,544,304,809
37,2013,21,727,384,1037
37,2013,22,1011,534,1444
37,2013,23,996,526,1422
37,2013,24,967,510,1380
37,2013,25,757,463,1378
37,2013,26,761,465,1385
37,2013,27,766,468,1393
37,2013,28,714,436,1300
37,2013,29,588,281,1366
37,2013,30,546,261,1270
37,2013,31,497,238,1156
37,2013,32,444,212,1032
37,2013,33,266,193,948
37,2013,34,234,169,833
37,2013,35,166,120,592
37,2013,36,115,83,410
37,2013,37,123,92,455
37,2013,38,120,90,446
37,2013,39,118,89,436
37,2013,40,102,76,375
37,2013,41,73,59,238
37,2013,42,73,60,239
37,2013,43,77,63,252
37,2013,44,72,58,234
37,2013,45,90,103,221
37,2013,46,109,125,268
37,2013,47,97,112,239
37,2013,48,86,98,210
37,2013,49,63,72,155
37,2013,50,65,75,161
37,2013,51,57,66,142
37,2013,52,48,56,120
37,2013,53,11,13,27
41,2009,1,12,15,12
41,2009,2,15,19,15
41,2009,3,10,13,10
41,2009,4,5,6,5
41,2009,5,5,2,10
41,2009,6,10,4,18
41,2009,7,13,5,25
41,2009,8,46,17,87
41,2009,9,289,12,54
41,2009,10,328,13,61
41,2009,11,413,17,77
41,2009,12,1153,47,214
41,2009,13,2910,390,1444
41,2009,14,4244,569,2105
41,2009,15,4053,543,2010
41,2009,16,3894,522,1932
41,2009,17,3553,404,1432
41,2009,18,3108,354,1253
41,2009,19,2292,261,924
41,2009,20,1836,209,740
41,2009,21,1704,232,693
41,2009,22,1488,203,605
41,2009,23,1271,173,517
41,2009,24,1028,140,418
41,2009,25,843,227,447
41,2009,26,914,246,484
41,2009,27,768,207,406
41,2009,28,609,164,323
41,2009,29,531,154,255
41,2009,30,473,137,227
41,2009,31,467,135,224
41,2009,32,458,133,220
41,2009,33,283,110,253
41,2009,34,211,82,188
41,2009,35,204,79,182
41,2009,36,193,75,172
41,2009,37,216,62,161
41,2009,38,178,51,133
41,2009,39,205,59,153
41,2009,40,207,59,155
41,2009,41,148,40,152
41,2009,42,168,46,172
41,2009,43,187,51,192
41,2009,44,156,43,160
41,2009,45,164,49,217
41,2009,46,133,40,176
41,2009,47,135,40,179
41,2009,48,88,27,117
41,2009,49,108,44,122
41,2009,50,105,42,118
41,2009,51,137,56,154
41,2009,52,118,48,132
41,2009,53,210,64,87
41,2010,1,182,55,76
41,2010,2,148,45,62
41,2010,3,115,35,48
41,2010,4,111,48,55
41,2010,5,104,45,52
41,2010,6,99,43,49
41,2010,7,144,62,71
41,2010,8,179,31,108
41,2010,9,509,88,309
41,2010,10,775,134,470
41,2010,11,778,134,472
41,2010,12,1319,310,578
41,2010,13,1569,369,687
41,2010,14,1743,410,764
41,2010,15,2442,574,1070
41,2010,16,2460,501,880
41,2010,17,3301,672,1180
41,2010,18,2594,528,927
41,2010,19,2486,506,889
41,2010,20,2271,335,764
41,2010,21,2011,297,677
41,2010,22,1893,280,637
41,2010,23,1505,222,507
41,2010,24,1261,241,518
41,2010,25,1105,211,454
41,2010,26,996,190,410
41,2010,27,969,185,398
41,2010,28,683,138,347
41,2010,29,587,119,298
41,2010,30,579,117,294
41,2010,31,449,91,228
41,2010,32,381,74,215
41,2010,33,357,70,201
41,2010,34,266,52,150
41,2010,35,244,48,138
41,2010,36,268,64,166
41,2010,37,319,77,197
41,2010,38,258,62,159
41,2010,39,198,48,123
41,2010,40,174,39,86
41,2010,41,140,31,69
41,2010,42,179,40,88
41,2010,43,205,46,101
41,2010,44,198,44,127
41,2010,45,169,37,108
41,2010,46,175,39,113
41,2010,47,163,36,105
41,2010,48,169,46,97
41,2010,49,154,42,88
41,2010,50,147,41,84
41,2010,51,111,31,64
41,2010,52,86,31,51
41,2011,1,83,30,49
41,2011,2,54,20,32
41,2011,3,42,15,25
41,2011,4,21,8,9
41,2011,5,12,4,5
41,2011,6,16,6,7
41,2011,7,31,11,12
41,2011,8,31,11,16
41,2011,9,96,35,49
41,2011,10,114,42,58
41,2011,11,154,57,79
41,2011,12,264,130,131
41,2011,13,361,178,179
41,2011,14,544,268,270
41,2011,15,551,271,273
41,2011,16,881,374,402
41,2011,17,903,383,412
41,2011,18,889,377,406
41,2011,19,949,403,434
41,2011,20,940,342,363
41,2011,21,1026,374,397
41,2011,22,889,324,344
41,2011,23,813,296,314
41,2011,24,651,337,355
41,2011,25,634,329,346
41,2011,26,646,334,352
41,2011,27,563,292,307
41,2011,28,391,228,191
41,2011,29,366,214,179
41,2011,30,305,178,149
41,2011,31,272,159,133
41,2011,32,228,179,138
41,2011,33,183,144,111
41,2011,34,178,140,108
41,2011,35,163,128,99
41,2011,36,200,191,86
41,2011,37,203,194,88
41,2011,38,273,260,118
41,2011,39,193,184,83
41,2011,40,218,235,116
41,2011,41,172,186,92
41,2011,42,231,249,123
41,2011,43,236,254,125
41,2011,44,237,271,100
41,2011,45,320,366,135
41,2011,46,329,376,139
41,2011,47,341,389,144
41,2011,48,307,328,120
41,2011,49,294,314,114
41,2011,50,282,301,110
41,2011,51,260,278,101
41,2011,52,175,162,88
41,2012,1,195,180,98
41,2012,2,161,148,81
41,2012,3,102,94,51
41,2012,4,107,100,79
41,2012,5,144,135,106
41,2012,6,140,132,104
41,2012,7,137,129,101
41,2012,8,203,182,96
41,2012,9,256,230,121
41,2012,10,265,238,125
41,2012,11,294,264,138
41,2012,12,419,313,167
41,2012,13,425,318,170
41,2012,14,589,440,235
41,2012,15,730,546,291
41,2012,16,1460,516,431
41,2012,17,1757,621,518
41,2012,18,1876,663,553
41,2012,19,1987,702,586
41,2012,20,1943,573,636
41,2012,21,1550,457,507
41,2012,22,1284,378,420
41,2012,23,1080,318,353
41,2012,24,735,195,373
41,2012,25,549,145,279
41,2012,26,515,137,262
41,2012,27,549,146,279
41,2012,28,539,165,254
41,2012,29,448,137,211
41,2012,30,351,108,166
41,2012,31,306,94,144
41,2012,32,191,50,153
41,2012,33,181,47,145
41,2012,34,149,39,120
41,2012,35,120,32,96
41,2012,36,176,64,115
41,2012,37,166,60,109
41,2012,38,191,69,125
41,2012,39,149,54,97
41,2012,40,188,59,178
41,2012,41,133,42,127
41,2012,42,147,46,140
41,2012,43,185,58,176
41,2012,44,180,60,200
41,2012,45,211,70,234
41,2012,46,226,76,252
41,2012,47,237,79,264
41,2012,48,215,46,274
41,2012,49,220,47,280
41,2012,50,187,40,238
41,2012,51,152,32,193
41,2012,52,140,30,178
41,2013,1,96,33,143
41,2013,2,95,33,141
41,2013,3,86,30,129
41,2013,4,75,26,111
41,2013,5,73,29,119
41,2013,6,58,23,96
41,2013,7,56,22,91
41,2013,8,72,29,118
41,2013,9,127,64,187
41,2013,10,185,92,272
41,2013,11,243,122,358
41,2013,12,302,151,444
41,2013,13,436,215,550
41,2013,14,556,275,701
41,2013,15,611,302,771
41,2013,16,565,279,713
41,2013,17,608,325,798
41,2013,18,592,316,777
41,2013,19,597,318,783
41,2013,20,672,359,882
41,2013,21,655,421,821
41,2013,22,688,442,862
41,2013,23,608,391,762
41,2013,24,525,337,658
41,2013,25,318,275,556
41,2013,26,301,260,526
41,2013,27,273,236,477
41,2013,28,235,204,412
41,2013,29,145,163,357
41,2013,30,131,148,323
41,2013,31,111,125,274
41,2013,32,99,112,244
41,2013,33,71,85,207
41,2013,34,59,70,170
41,2013,35,61,72,176
41,2013,36,60,71,173
41,2013,37,77,47,224
41,2013,38,100,61,292
41,2013,39,101,62,295
41,2013,40,92,56,269
41,2013,41,66,69,219
41,2013,42,55,58,183
41,2013,43,60,63,199
41,2013,44,57,59,189
41,2013,45,71,84,198
41,2013,46,105,124,293
41,2013,47,133,157,370
41,2013,48,141,166,392
41,2013,49,112,164,316
41,2013,50,136,199,384
41,2013,51,144,211,407
41,2013,52,133,195,375
41,2013,53,31,45,86
42,2009,1,20,25,20
42,2009,2,18,23,18
42,2009,3,15,18,15
42,2009,4,5,6,5
42,2009,5,7,3,14
42,2009,6,9,4,18
42,2009,7,11,4,21
42,2009,8,23,9,44
42,2009,9,135,5,25
42,2009,10,210,9,39
42,2009,11,237,10,44
42,2009,12,327,13,61
42,2009,13,706,95,350
42,2009,14,1045,140,519
42,2009,15,847,113,420
42,2009,16,725,97,360
42,2009,17,722,82,291
42,2009,18,605,69,244
42,2009,19,546,62,220
42,2009,20,502,57,202
42,2009,21,569,77,231
42,2009,22,484,66,197
42,2009,23,422,57,172
42,2009,24,498,68,202
42,2009,25,425,115,225
42,2009,26,363,98,192
42,2009,27,328,88,174
42,2009,28,244,66,129
42,2009,29,177,51,85
42,2009,30,117,34,56
42,2009,31,108,31,52
42,2009,32,102,30,49
42,2009,33,63,24,56
42,2009,34,48,19,43
42,2009,35,42,16,37
42,2009,36,43,17,39
42,2009,37,75,21,56
42,2009,38,77,22,57
42,2009,39,102,29,76
42,2009,40,128,37,96
42,2009,41,81,22,83
42,2009,42,90,25,92
42,2009,43,146,40,149
42,2009,44,146,40,149
42,2009,45,146,44,194
42,2009,46,104,31,138
42,2009,47,161,48,213
42,2009,48,79,24,105
42,2009,49,106,43,119
42,2009,50,88,36,99
42,2009,51,122,50,137
42,2009,52,120,49,135
42,2009,53,236,72,98
42,2010,1,228,69,95
42,2010,2,243,74,101
42,2010,3,203,62,84
42,2010,4,143,62,71
42,2010,5,98,42,49
42,2010,6,75,32,37
42,2010,7,80,35,40
42,2010,8,68,12,41
42,2010,9,175,30,106
42,2010,10,356,61,216
42,2010,11,351,60,213
